"Datum";"Restverbrauch (kWh)";"Status"
"05.05.2024 09:45:00";0,116;"Wert ist gültig(L1)"
"05.05.2024 10:00:00";0,067;"Wert ist gültig(L1)"
"05.05.2024 10:15:00";0,061;"Wert ist gültig(L1)"
"05.05.2024 10:30:00";0,082;"Wert ist gültig(L1)"
"05.05.2024 10:45:00";0,04;"Wert ist gültig(L1)"
"05.05.2024 11:00:00";0,042;"Wert ist gültig(L1)"
"05.05.2024 11:15:00";0,159;"Wert ist gültig(L1)"
"05.05.2024 11:30:00";0,214;"Wert ist gültig(L1)"
"05.05.2024 11:45:00";0,251;"Wert ist gültig(L1)"
"05.05.2024 12:00:00";0,275;"Wert ist gültig(L1)"
"05.05.2024 12:15:00";0,275;"Wert ist gültig(L1)"
"05.05.2024 12:30:00";0,274;"Wert ist gültig(L1)"
"05.05.2024 12:45:00";0,231;"Wert ist gültig(L1)"
"05.05.2024 13:00:00";0,057;"Wert ist gültig(L1)"
"05.05.2024 13:15:00";0,039;"Wert ist gültig(L1)"
"05.05.2024 13:30:00";0,039;"Wert ist gültig(L1)"
"05.05.2024 13:45:00";0,044;"Wert ist gültig(L1)"
"05.05.2024 14:00:00";0,045;"Wert ist gültig(L1)"
"05.05.2024 14:15:00";0,039;"Wert ist gültig(L1)"
"05.05.2024 14:30:00";0,039;"Wert ist gültig(L1)"
"05.05.2024 14:45:00";0,043;"Wert ist gültig(L1)"
"05.05.2024 15:00:00";0,043;"Wert ist gültig(L1)"
"05.05.2024 15:15:00";0,036;"Wert ist gültig(L1)"
"05.05.2024 15:30:00";0,035;"Wert ist gültig(L1)"
"05.05.2024 15:45:00";0,039;"Wert ist gültig(L1)"
"05.05.2024 16:00:00";0,042;"Wert ist gültig(L1)"
"05.05.2024 16:15:00";0,036;"Wert ist gültig(L1)"
"05.05.2024 16:30:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 16:45:00";0,149;"Wert ist gültig(L1)"
"05.05.2024 17:00:00";0,253;"Wert ist gültig(L1)"
"05.05.2024 17:15:00";0,057;"Wert ist gültig(L1)"
"05.05.2024 17:30:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 17:45:00";0,041;"Wert ist gültig(L1)"
"05.05.2024 18:00:00";0,047;"Wert ist gültig(L1)"
"05.05.2024 18:15:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 18:30:00";0,037;"Wert ist gültig(L1)"
"05.05.2024 18:45:00";0,04;"Wert ist gültig(L1)"
"05.05.2024 19:00:00";0,041;"Wert ist gültig(L1)"
"05.05.2024 19:15:00";0,037;"Wert ist gültig(L1)"
"05.05.2024 19:30:00";0,033;"Wert ist gültig(L1)"
"05.05.2024 19:45:00";0,034;"Wert ist gültig(L1)"
"05.05.2024 20:00:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 20:15:00";0,035;"Wert ist gültig(L1)"
"05.05.2024 20:30:00";0,036;"Wert ist gültig(L1)"
"05.05.2024 20:45:00";0,033;"Wert ist gültig(L1)"
"05.05.2024 21:00:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 21:15:00";0,033;"Wert ist gültig(L1)"
"05.05.2024 21:30:00";0,031;"Wert ist gültig(L1)"
"05.05.2024 21:45:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"05.05.2024 22:15:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 22:30:00";0,035;"Wert ist gültig(L1)"
"05.05.2024 22:45:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 23:00:00";0,041;"Wert ist gültig(L1)"
"05.05.2024 23:15:00";0,038;"Wert ist gültig(L1)"
"05.05.2024 23:30:00";0,036;"Wert ist gültig(L1)"
"05.05.2024 23:45:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 00:00:00";0,044;"Wert ist gültig(L1)"
"06.05.2024 00:15:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 00:45:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 01:00:00";0,046;"Wert ist gültig(L1)"
"06.05.2024 01:15:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 01:30:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 01:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 02:00:00";0,044;"Wert ist gültig(L1)"
"06.05.2024 02:15:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 02:30:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 02:45:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 03:00:00";0,046;"Wert ist gültig(L1)"
"06.05.2024 03:15:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 03:30:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 03:45:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 04:00:00";0,045;"Wert ist gültig(L1)"
"06.05.2024 04:15:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 04:30:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 04:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 05:00:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 05:15:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 05:30:00";0,034;"Wert ist gültig(L1)"
"06.05.2024 05:45:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 06:00:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 06:15:00";0,033;"Wert ist gültig(L1)"
"06.05.2024 06:30:00";0,031;"Wert ist gültig(L1)"
"06.05.2024 06:45:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 07:00:00";0,049;"Wert ist gültig(L1)"
"06.05.2024 07:15:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 07:30:00";0,049;"Wert ist gültig(L1)"
"06.05.2024 07:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 08:00:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 08:15:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 08:30:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 08:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 09:00:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 09:15:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 09:30:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 09:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 10:00:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 10:15:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 10:30:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 10:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 11:00:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 11:15:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 11:30:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 11:45:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 12:00:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 12:15:00";0,075;"Wert ist gültig(L1)"
"06.05.2024 12:30:00";0,075;"Wert ist gültig(L1)"
"06.05.2024 12:45:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 13:00:00";0,05;"Wert ist gültig(L1)"
"06.05.2024 13:15:00";0,049;"Wert ist gültig(L1)"
"06.05.2024 13:30:00";0,048;"Wert ist gültig(L1)"
"06.05.2024 13:45:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 14:00:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 14:15:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 14:30:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 14:45:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 15:00:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 15:15:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 15:30:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 15:45:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 16:00:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 16:15:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 16:30:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 16:45:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 17:00:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 17:15:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 17:30:00";0,044;"Wert ist gültig(L1)"
"06.05.2024 17:45:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 18:00:00";0,038;"Wert ist gültig(L1)"
"06.05.2024 18:15:00";0,043;"Wert ist gültig(L1)"
"06.05.2024 18:30:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 18:45:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 19:00:00";0,032;"Wert ist gültig(L1)"
"06.05.2024 19:15:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 19:30:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 19:45:00";0,03;"Wert ist gültig(L1)"
"06.05.2024 20:00:00";0,031;"Wert ist gültig(L1)"
"06.05.2024 20:15:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 20:30:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 20:45:00";0,031;"Wert ist gültig(L1)"
"06.05.2024 21:00:00";0,031;"Wert ist gültig(L1)"
"06.05.2024 21:15:00";0,037;"Wert ist gültig(L1)"
"06.05.2024 21:30:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 21:45:00";0,035;"Wert ist gültig(L1)"
"06.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 22:15:00";0,041;"Wert ist gültig(L1)"
"06.05.2024 22:30:00";0,04;"Wert ist gültig(L1)"
"06.05.2024 22:45:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 23:00:00";0,036;"Wert ist gültig(L1)"
"06.05.2024 23:15:00";0,042;"Wert ist gültig(L1)"
"06.05.2024 23:30:00";0,039;"Wert ist gültig(L1)"
"06.05.2024 23:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 00:00:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 00:15:00";0,044;"Wert ist gültig(L1)"
"07.05.2024 00:30:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 00:45:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 01:00:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 01:15:00";0,046;"Wert ist gültig(L1)"
"07.05.2024 01:30:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 01:45:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 02:00:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 02:15:00";0,044;"Wert ist gültig(L1)"
"07.05.2024 02:30:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 02:45:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 03:00:00";0,044;"Wert ist gültig(L1)"
"07.05.2024 03:15:00";0,046;"Wert ist gültig(L1)"
"07.05.2024 03:30:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 03:45:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 04:00:00";0,044;"Wert ist gültig(L1)"
"07.05.2024 04:15:00";0,043;"Wert ist gültig(L1)"
"07.05.2024 04:30:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 04:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 05:00:00";0,041;"Wert ist gültig(L1)"
"07.05.2024 05:15:00";0,041;"Wert ist gültig(L1)"
"07.05.2024 05:30:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 05:45:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 06:00:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 06:15:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 06:30:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 06:45:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 07:00:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 07:15:00";0,049;"Wert ist gültig(L1)"
"07.05.2024 07:30:00";0,048;"Wert ist gültig(L1)"
"07.05.2024 07:45:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 08:00:00";0,032;"Wert ist gültig(L1)"
"07.05.2024 08:15:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 08:30:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 08:45:00";0,03;"Wert ist gültig(L1)"
"07.05.2024 09:00:00";0,032;"Wert ist gültig(L1)"
"07.05.2024 09:15:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 09:30:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 09:45:00";0,032;"Wert ist gültig(L1)"
"07.05.2024 10:00:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 10:15:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 10:30:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 10:45:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 11:00:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 11:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 11:30:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 11:45:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 12:00:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 12:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 12:30:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 12:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 13:00:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 13:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 13:30:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 13:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 14:00:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 14:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 14:30:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 14:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 15:00:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 15:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 15:30:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 15:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 16:00:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 16:15:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 16:30:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 16:45:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 17:00:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 17:15:00";0,04;"Wert ist gültig(L1)"
"07.05.2024 17:30:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 17:45:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 18:00:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 18:15:00";0,044;"Wert ist gültig(L1)"
"07.05.2024 18:30:00";0,063;"Wert ist gültig(L1)"
"07.05.2024 18:45:00";0,06;"Wert ist gültig(L1)"
"07.05.2024 19:00:00";0,059;"Wert ist gültig(L1)"
"07.05.2024 19:15:00";0,077;"Wert ist gültig(L1)"
"07.05.2024 19:30:00";0,066;"Wert ist gültig(L1)"
"07.05.2024 19:45:00";0,038;"Wert ist gültig(L1)"
"07.05.2024 20:00:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 20:15:00";0,056;"Wert ist gültig(L1)"
"07.05.2024 20:30:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 20:45:00";0,031;"Wert ist gültig(L1)"
"07.05.2024 21:00:00";0,034;"Wert ist gültig(L1)"
"07.05.2024 21:15:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 21:30:00";0,033;"Wert ist gültig(L1)"
"07.05.2024 21:45:00";0,035;"Wert ist gültig(L1)"
"07.05.2024 22:00:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 22:15:00";0,042;"Wert ist gültig(L1)"
"07.05.2024 22:30:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 22:45:00";0,036;"Wert ist gültig(L1)"
"07.05.2024 23:00:00";0,039;"Wert ist gültig(L1)"
"07.05.2024 23:15:00";0,043;"Wert ist gültig(L1)"
"07.05.2024 23:30:00";0,037;"Wert ist gültig(L1)"
"07.05.2024 23:45:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 00:00:00";0,042;"Wert ist gültig(L1)"
"08.05.2024 00:15:00";0,044;"Wert ist gültig(L1)"
"08.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 00:45:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 01:00:00";0,044;"Wert ist gültig(L1)"
"08.05.2024 01:15:00";0,046;"Wert ist gültig(L1)"
"08.05.2024 01:30:00";0,039;"Wert ist gültig(L1)"
"08.05.2024 01:45:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 02:00:00";0,042;"Wert ist gültig(L1)"
"08.05.2024 02:15:00";0,045;"Wert ist gültig(L1)"
"08.05.2024 02:30:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 02:45:00";0,039;"Wert ist gültig(L1)"
"08.05.2024 03:00:00";0,044;"Wert ist gültig(L1)"
"08.05.2024 03:15:00";0,046;"Wert ist gültig(L1)"
"08.05.2024 03:30:00";0,041;"Wert ist gültig(L1)"
"08.05.2024 03:45:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 04:00:00";0,043;"Wert ist gültig(L1)"
"08.05.2024 04:15:00";0,046;"Wert ist gültig(L1)"
"08.05.2024 04:30:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 04:45:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 05:00:00";0,041;"Wert ist gültig(L1)"
"08.05.2024 05:15:00";0,042;"Wert ist gültig(L1)"
"08.05.2024 05:30:00";0,035;"Wert ist gültig(L1)"
"08.05.2024 05:45:00";0,035;"Wert ist gültig(L1)"
"08.05.2024 06:00:00";0,041;"Wert ist gültig(L1)"
"08.05.2024 06:15:00";0,039;"Wert ist gültig(L1)"
"08.05.2024 06:30:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 06:45:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 07:00:00";0,046;"Wert ist gültig(L1)"
"08.05.2024 07:15:00";0,052;"Wert ist gültig(L1)"
"08.05.2024 07:30:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 07:45:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 08:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 08:15:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 08:30:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 08:45:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 09:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 09:15:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 09:30:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 09:45:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 10:00:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 10:15:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 10:30:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 10:45:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 11:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 11:15:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 11:30:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 11:45:00";0,032;"Wert ist gültig(L1)"
"08.05.2024 12:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 12:15:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 12:30:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 12:45:00";0,032;"Wert ist gültig(L1)"
"08.05.2024 13:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 13:15:00";0,035;"Wert ist gültig(L1)"
"08.05.2024 13:30:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 13:45:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 14:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 14:15:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 14:30:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 14:45:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 15:00:00";0,039;"Wert ist gültig(L1)"
"08.05.2024 15:15:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 15:30:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 15:45:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 16:00:00";0,037;"Wert ist gültig(L1)"
"08.05.2024 16:15:00";0,032;"Wert ist gültig(L1)"
"08.05.2024 16:30:00";0,03;"Wert ist gültig(L1)"
"08.05.2024 16:45:00";0,038;"Wert ist gültig(L1)"
"08.05.2024 17:00:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 17:15:00";0,033;"Wert ist gültig(L1)"
"08.05.2024 17:30:00";0,385;"Wert ist gültig(L1)"
"08.05.2024 17:45:00";0,059;"Wert ist gültig(L1)"
"08.05.2024 18:00:00";0,305;"Wert ist gültig(L1)"
"08.05.2024 18:15:00";0,061;"Wert ist gültig(L1)"
"08.05.2024 18:30:00";0,056;"Wert ist gültig(L1)"
"08.05.2024 18:45:00";0,26;"Wert ist gültig(L1)"
"08.05.2024 19:00:00";0,278;"Wert ist gültig(L1)"
"08.05.2024 19:15:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 19:30:00";0,032;"Wert ist gültig(L1)"
"08.05.2024 19:45:00";0,034;"Wert ist gültig(L1)"
"08.05.2024 20:00:00";0,059;"Wert ist gültig(L1)"
"08.05.2024 20:15:00";0,325;"Wert ist gültig(L1)"
"08.05.2024 20:30:00";0,207;"Wert ist gültig(L1)"
"08.05.2024 20:45:00";0,078;"Wert ist gültig(L1)"
"08.05.2024 21:00:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 21:15:00";0,031;"Wert ist gültig(L1)"
"08.05.2024 21:30:00";0,032;"Wert ist gültig(L1)"
"08.05.2024 21:45:00";0,039;"Wert ist gültig(L1)"
"08.05.2024 22:00:00";0,042;"Wert ist gültig(L1)"
"08.05.2024 22:15:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 22:30:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 22:45:00";0,04;"Wert ist gültig(L1)"
"08.05.2024 23:00:00";0,042;"Wert ist gültig(L1)"
"08.05.2024 23:15:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 23:30:00";0,036;"Wert ist gültig(L1)"
"08.05.2024 23:45:00";0,041;"Wert ist gültig(L1)"
"09.05.2024 00:00:00";0,044;"Wert ist gültig(L1)"
"09.05.2024 00:15:00";0,039;"Wert ist gültig(L1)"
"09.05.2024 00:30:00";0,038;"Wert ist gültig(L1)"
"09.05.2024 00:45:00";0,043;"Wert ist gültig(L1)"
"09.05.2024 01:00:00";0,045;"Wert ist gültig(L1)"
"09.05.2024 01:15:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 01:30:00";0,039;"Wert ist gültig(L1)"
"09.05.2024 01:45:00";0,04;"Wert ist gültig(L1)"
"09.05.2024 02:00:00";0,044;"Wert ist gültig(L1)"
"09.05.2024 02:15:00";0,041;"Wert ist gültig(L1)"
"09.05.2024 02:30:00";0,038;"Wert ist gültig(L1)"
"09.05.2024 02:45:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 03:00:00";0,046;"Wert ist gültig(L1)"
"09.05.2024 03:15:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 03:30:00";0,04;"Wert ist gültig(L1)"
"09.05.2024 03:45:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 04:00:00";0,046;"Wert ist gültig(L1)"
"09.05.2024 04:15:00";0,04;"Wert ist gültig(L1)"
"09.05.2024 04:30:00";0,037;"Wert ist gültig(L1)"
"09.05.2024 04:45:00";0,038;"Wert ist gültig(L1)"
"09.05.2024 05:00:00";0,043;"Wert ist gültig(L1)"
"09.05.2024 05:15:00";0,039;"Wert ist gültig(L1)"
"09.05.2024 05:30:00";0,035;"Wert ist gültig(L1)"
"09.05.2024 05:45:00";0,035;"Wert ist gültig(L1)"
"09.05.2024 06:00:00";0,041;"Wert ist gültig(L1)"
"09.05.2024 06:15:00";0,037;"Wert ist gültig(L1)"
"09.05.2024 06:30:00";0,034;"Wert ist gültig(L1)"
"09.05.2024 06:45:00";0,034;"Wert ist gültig(L1)"
"09.05.2024 07:00:00";0,04;"Wert ist gültig(L1)"
"09.05.2024 07:15:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 07:30:00";0,034;"Wert ist gültig(L1)"
"09.05.2024 07:45:00";0,03;"Wert ist gültig(L1)"
"09.05.2024 08:00:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 08:15:00";0,034;"Wert ist gültig(L1)"
"09.05.2024 08:30:00";0,03;"Wert ist gültig(L1)"
"09.05.2024 08:45:00";0,031;"Wert ist gültig(L1)"
"09.05.2024 09:00:00";0,037;"Wert ist gültig(L1)"
"09.05.2024 09:15:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 09:30:00";0,031;"Wert ist gültig(L1)"
"09.05.2024 09:45:00";0,032;"Wert ist gültig(L1)"
"09.05.2024 10:00:00";0,079;"Wert ist gültig(L1)"
"09.05.2024 10:15:00";0,575;"Wert ist gültig(L1)"
"09.05.2024 10:30:00";0,259;"Wert ist gültig(L1)"
"09.05.2024 10:45:00";0,061;"Wert ist gültig(L1)"
"09.05.2024 11:00:00";0,074;"Wert ist gültig(L1)"
"09.05.2024 11:15:00";0,078;"Wert ist gültig(L1)"
"09.05.2024 11:30:00";0,06;"Wert ist gültig(L1)"
"09.05.2024 11:45:00";0,059;"Wert ist gültig(L1)"
"09.05.2024 12:00:00";0,201;"Wert ist gültig(L1)"
"09.05.2024 12:15:00";0,226;"Wert ist gültig(L1)"
"09.05.2024 12:30:00";0,259;"Wert ist gültig(L1)"
"09.05.2024 12:45:00";0,277;"Wert ist gültig(L1)"
"09.05.2024 13:00:00";0,163;"Wert ist gültig(L1)"
"09.05.2024 13:15:00";0,052;"Wert ist gültig(L1)"
"09.05.2024 13:30:00";0,039;"Wert ist gültig(L1)"
"09.05.2024 13:45:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 14:00:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 14:15:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 14:30:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 14:45:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 15:00:00";0,04;"Wert ist gültig(L1)"
"09.05.2024 15:15:00";0,042;"Wert ist gültig(L1)"
"09.05.2024 15:30:00";0,036;"Wert ist gültig(L1)"
"09.05.2024 15:45:00";0,031;"Wert ist gültig(L1)"
"09.05.2024 16:00:00";0,038;"Wert ist gültig(L1)"
"09.05.2024 16:15:00";0,039;"Wert ist gültig(L1)"
"09.05.2024 16:30:00";0,051;"Wert ist gültig(L1)"
"09.05.2024 16:45:00";0,189;"Wert ist gültig(L1)"
"09.05.2024 17:00:00";0,143;"Wert ist gültig(L1)"
"09.05.2024 17:15:00";0,072;"Wert ist gültig(L1)"
"09.05.2024 17:30:00";0,127;"Wert ist gültig(L1)"
"09.05.2024 17:45:00";0,063;"Wert ist gültig(L1)"
"09.05.2024 18:00:00";0,067;"Wert ist gültig(L1)"
"09.05.2024 18:15:00";0,064;"Wert ist gültig(L1)"
"09.05.2024 18:30:00";0,076;"Wert ist gültig(L1)"
"09.05.2024 18:45:00";0,156;"Wert ist gültig(L1)"
"09.05.2024 19:00:00";0,154;"Wert ist gültig(L1)"
"09.05.2024 19:15:00";0,158;"Wert ist gültig(L1)"
