Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2026-04-04T15:00:00.000+02:00;11869,018;;VAL;;;;;;
2026-04-04T15:15:00.000+02:00;11869,018;;VAL;;;;;;
2026-04-04T15:30:00.000+02:00;11869,024;0,006;VAL;;;;;;
2026-04-04T15:45:00.000+02:00;11869,04;0,016;VAL;;;;;;
2026-04-04T16:00:00.000+02:00;11869,066;0,026;VAL;;;;;;
2026-04-04T16:15:00.000+02:00;11869,077;0,011;VAL;;;;;;
2026-04-04T16:30:00.000+02:00;11869,093;0,016;VAL;;;;;;
2026-04-04T16:45:00.000+02:00;11869,105;0,012;VAL;;;;;;
2026-04-04T17:00:00.000+02:00;11869,127;0,022;VAL;;;;;;
2026-04-04T17:15:00.000+02:00;11869,15;0,023;VAL;;;;;;
2026-04-04T17:30:00.000+02:00;11869,166;0,016;VAL;;;;;;
2026-04-04T17:45:00.000+02:00;11869,198;0,032;VAL;;;;;;
2026-04-04T18:00:00.000+02:00;11869,221;0,023;VAL;;;;;;
2026-04-04T18:15:00.000+02:00;11869,246;0,025;VAL;;;;;;
2026-04-04T18:30:00.000+02:00;11869,275;0,029;VAL;;;;;;
2026-04-04T18:45:00.000+02:00;11869,304;0,029;VAL;;;;;;
2026-04-04T19:00:00.000+02:00;11869,327;0,023;VAL;;;;;;
2026-04-04T19:15:00.000+02:00;11869,36;0,033;VAL;;;;;;
2026-04-04T19:30:00.000+02:00;11869,384;0,024;VAL;;;;;;
2026-04-04T19:45:00.000+02:00;11869,418;0,034;VAL;;;;;;
2026-04-04T20:00:00.000+02:00;11869,44;0,022;VAL;;;;;;
2026-04-04T20:15:00.000+02:00;11869,475;0,035;VAL;;;;;;
2026-04-04T20:30:00.000+02:00;11870;0,025;VAL;;;;;;
2026-04-04T20:45:00.000+02:00;11869,527;0,027;VAL;;;;;;
2026-04-04T21:00:00.000+02:00;11869,563;0,036;VAL;;;;;;
2026-04-04T21:15:00.000+02:00;11869,584;0,021;VAL;;;;;;
2026-04-04T21:30:00.000+02:00;11869,617;0,033;VAL;;;;;;
2026-04-04T21:45:00.000+02:00;11869,647;0,03;VAL;;;;;;
2026-04-04T22:00:00.000+02:00;11869,67;0,023;VAL;;;;;;
2026-04-04T22:15:00.000+02:00;11869,702;0,032;VAL;;;;;;
2026-04-04T22:30:00.000+02:00;11869,73;0,028;VAL;;;;;;
2026-04-04T22:45:00.000+02:00;11869,752;0,022;VAL;;;;;;
2026-04-04T23:00:00.000+02:00;11869,783;0,031;VAL;;;;;;
2026-04-04T23:15:00.000+02:00;11869,806;0,023;VAL;;;;;;
2026-04-04T23:30:00.000+02:00;11869,83;0,024;VAL;;;;;;
2026-04-04T23:45:00.000+02:00;11869,858;0,028;VAL;;;;;;
2026-04-05T00:00:00.000+02:00;11869,88;0,022;VAL;;;;;;
2026-04-05T00:15:00.000+02:00;11869,913;0,033;VAL;;;;;;
2026-04-05T00:30:00.000+02:00;11869,934;0,021;VAL;;;;;;
2026-04-05T00:45:00.000+02:00;11869,969;0,035;VAL;;;;;;
2026-04-05T01:00:00.000+02:00;11869,993;0,024;VAL;;;;;;
2026-04-05T01:15:00.000+02:00;11870,02;0,027;VAL;;;;;;
2026-04-05T01:30:00.000+02:00;11870,055;0,035;VAL;;;;;;
2026-04-05T01:45:00.000+02:00;11870,077;0,022;VAL;;;;;;
2026-04-05T02:00:00.000+02:00;11870,11;0,033;VAL;;;;;;
2026-04-05T02:15:00.000+02:00;11870,138;0,028;VAL;;;;;;
2026-04-05T02:30:00.000+02:00;11870,164;0,026;VAL;;;;;;
2026-04-05T02:45:00.000+02:00;11870,192;0,028;VAL;;;;;;
2026-04-05T03:00:00.000+02:00;11870,222;0,03;VAL;;;;;;
2026-04-05T03:15:00.000+02:00;11870,243;0,021;VAL;;;;;;
2026-04-05T03:30:00.000+02:00;11870,273;0,03;VAL;;;;;;
2026-04-05T03:45:00.000+02:00;11870,293;0,02;VAL;;;;;;
2026-04-05T04:00:00.000+02:00;11870,324;0,031;VAL;;;;;;
2026-04-05T04:15:00.000+02:00;11870,349;0,025;VAL;;;;;;
2026-04-05T04:30:00.000+02:00;11870,376;0,027;VAL;;;;;;
2026-04-05T04:45:00.000+02:00;11870,411;0,035;VAL;;;;;;
2026-04-05T05:00:00.000+02:00;11870,431;0,02;VAL;;;;;;
2026-04-05T05:15:00.000+02:00;11870,465;0,034;VAL;;;;;;
2026-04-05T05:30:00.000+02:00;11870,495;0,03;VAL;;;;;;
2026-04-05T05:45:00.000+02:00;11870,516;0,021;VAL;;;;;;
2026-04-05T06:00:00.000+02:00;11870,554;0,038;VAL;;;;;;
2026-04-05T06:15:00.000+02:00;11870,568;0,014;VAL;;;;;;
2026-04-05T06:30:00.000+02:00;11870,603;0,035;VAL;;;;;;
2026-04-05T06:45:00.000+02:00;11870,624;0,021;VAL;;;;;;
2026-04-05T07:00:00.000+02:00;11870,649;0,025;VAL;;;;;;
2026-04-05T07:15:00.000+02:00;11870,671;0,022;VAL;;;;;;
2026-04-05T07:30:00.000+02:00;11870,694;0,023;VAL;;;;;;
2026-04-05T07:45:00.000+02:00;11870,714;0,02;VAL;;;;;;
2026-04-05T08:00:00.000+02:00;11870,739;0,025;VAL;;;;;;
2026-04-05T08:15:00.000+02:00;11870,748;0,009;VAL;;;;;;
2026-04-05T08:30:00.000+02:00;11870,765;0,017;VAL;;;;;;
2026-04-05T08:45:00.000+02:00;11870,765;;VAL;;;;;;
2026-04-05T09:00:00.000+02:00;11870,766;0,001;VAL;;;;;;
2026-04-05T09:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T09:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T09:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T10:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T10:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T10:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T10:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T11:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T11:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T11:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T11:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T12:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T12:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T12:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T12:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T13:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T13:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T13:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T13:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T14:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T14:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T14:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T14:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T15:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T15:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T15:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T15:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T16:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T16:15:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T16:30:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T16:45:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T17:00:00.000+02:00;11870,766;;VAL;;;;;;
2026-04-05T17:15:00.000+02:00;11870,772;0,006;VAL;;;;;;
2026-04-05T17:30:00.000+02:00;11870,786;0,014;VAL;;;;;;
2026-04-05T17:45:00.000+02:00;11870,793;0,007;VAL;;;;;;
2026-04-05T18:00:00.000+02:00;11870,814;0,021;VAL;;;;;;
2026-04-05T18:15:00.000+02:00;11870,84;0,026;VAL;;;;;;
2026-04-05T18:30:00.000+02:00;11870,857;0,017;VAL;;;;;;
2026-04-05T18:45:00.000+02:00;11870,882;0,025;VAL;;;;;;
2026-04-05T19:00:00.000+02:00;11870,903;0,021;VAL;;;;;;
2026-04-05T19:15:00.000+02:00;11870,926;0,023;VAL;;;;;;
2026-04-05T19:30:00.000+02:00;11870,95;0,024;VAL;;;;;;
2026-04-05T19:45:00.000+02:00;11870,967;0,017;VAL;;;;;;
2026-04-05T20:00:00.000+02:00;11870,998;0,031;VAL;;;;;;
2026-04-05T20:15:00.000+02:00;11871,018;0,02;VAL;;;;;;
2026-04-05T20:30:00.000+02:00;11871,036;0,018;VAL;;;;;;
2026-04-05T20:45:00.000+02:00;11871,07;0,034;VAL;;;;;;
2026-04-05T21:00:00.000+02:00;11871,093;0,023;VAL;;;;;;
2026-04-05T21:15:00.000+02:00;11871,114;0,021;VAL;;;;;;
2026-04-05T21:30:00.000+02:00;11871,142;0,028;VAL;;;;;;
2026-04-05T21:45:00.000+02:00;11871,166;0,024;VAL;;;;;;
2026-04-05T22:00:00.000+02:00;11871,193;0,027;VAL;;;;;;
2026-04-05T22:15:00.000+02:00;11871,212;0,019;VAL;;;;;;
2026-04-05T22:30:00.000+02:00;11871,239;0,027;VAL;;;;;;
2026-04-05T22:45:00.000+02:00;11871,263;0,024;VAL;;;;;;
2026-04-05T23:00:00.000+02:00;11871,283;0,02;VAL;;;;;;
2026-04-05T23:15:00.000+02:00;11871,317;0,034;VAL;;;;;;
2026-04-05T23:30:00.000+02:00;11871,34;0,023;VAL;;;;;;
2026-04-05T23:45:00.000+02:00;11871,363;0,023;VAL;;;;;;
2026-04-06T00:00:00.000+02:00;11871,395;0,032;VAL;;;;;;
2026-04-06T00:15:00.000+02:00;11871,418;0,023;VAL;;;;;;
2026-04-06T00:30:00.000+02:00;11871,442;0,024;VAL;;;;;;
2026-04-06T00:45:00.000+02:00;11871,47;0,028;VAL;;;;;;
2026-04-06T01:00:00.000+02:00;11871,489;0,019;VAL;;;;;;
2026-04-06T01:15:00.000+02:00;11871,518;0,029;VAL;;;;;;
2026-04-06T01:30:00.000+02:00;11871,544;0,026;VAL;;;;;;
2026-04-06T01:45:00.000+02:00;11871,567;0,023;VAL;;;;;;
2026-04-06T02:00:00.000+02:00;11871,599;0,032;VAL;;;;;;
2026-04-06T02:15:00.000+02:00;11871,619;0,02;VAL;;;;;;
2026-04-06T02:30:00.000+02:00;11871,652;0,033;VAL;;;;;;
2026-04-06T02:45:00.000+02:00;11871,673;0,021;VAL;;;;;;
2026-04-06T03:00:00.000+02:00;11871,699;0,026;VAL;;;;;;
2026-04-06T03:15:00.000+02:00;11871,726;0,027;VAL;;;;;;
2026-04-06T03:30:00.000+02:00;11871,743;0,017;VAL;;;;;;
2026-04-06T03:45:00.000+02:00;11871,778;0,035;VAL;;;;;;
2026-04-06T04:00:00.000+02:00;11871,798;0,02;VAL;;;;;;
2026-04-06T04:15:00.000+02:00;11871,825;0,027;VAL;;;;;;
2026-04-06T04:30:00.000+02:00;11871,858;0,033;VAL;;;;;;
2026-04-06T04:45:00.000+02:00;11871,879;0,021;VAL;;;;;;
2026-04-06T05:00:00.000+02:00;11871,903;0,024;VAL;;;;;;
2026-04-06T05:15:00.000+02:00;11871,933;0,03;VAL;;;;;;
2026-04-06T05:30:00.000+02:00;11871,952;0,019;VAL;;;;;;
2026-04-06T05:45:00.000+02:00;11871,979;0,027;VAL;;;;;;
2026-04-06T06:00:00.000+02:00;11872,009;0,03;VAL;;;;;;
2026-04-06T06:15:00.000+02:00;11872,028;0,019;VAL;;;;;;
2026-04-06T06:30:00.000+02:00;11872,058;0,03;VAL;;;;;;
2026-04-06T06:45:00.000+02:00;11872,082;0,024;VAL;;;;;;
2026-04-06T07:00:00.000+02:00;11872,116;0,034;VAL;;;;;;
2026-04-06T07:15:00.000+02:00;11872,131;0,015;VAL;;;;;;
2026-04-06T07:30:00.000+02:00;11872,158;0,027;VAL;;;;;;
2026-04-06T07:45:00.000+02:00;11872,18;0,022;VAL;;;;;;
2026-04-06T08:00:00.000+02:00;11872,189;0,009;VAL;;;;;;
2026-04-06T08:15:00.000+02:00;11872,214;0,025;VAL;;;;;;
2026-04-06T08:30:00.000+02:00;11872,22;0,006;VAL;;;;;;
2026-04-06T08:45:00.000+02:00;11872,227;0,007;VAL;;;;;;
2026-04-06T09:00:00.000+02:00;11872,233;0,006;VAL;;;;;;
2026-04-06T09:15:00.000+02:00;11872,233;;VAL;;;;;;
2026-04-06T09:30:00.000+02:00;11872,233;;VAL;;;;;;
2026-04-06T09:45:00.000+02:00;11872,235;0,002;VAL;;;;;;
2026-04-06T10:00:00.000+02:00;11872,235;;VAL;;;;;;
2026-04-06T10:15:00.000+02:00;11872,236;0,001;VAL;;;;;;
2026-04-06T10:30:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T10:45:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T11:00:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T11:15:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T11:30:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T11:45:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T12:00:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T12:15:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T12:30:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T12:45:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T13:00:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T13:15:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T13:30:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T13:45:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T14:00:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T14:15:00.000+02:00;11872,236;;VAL;;;;;;
2026-04-06T14:30:00.000+02:00;11872,238;0,002;VAL;;;;;;
2026-04-06T14:45:00.000+02:00;11872,244;0,006;VAL;;;;;;
2026-04-06T15:00:00.000+02:00;11872,249;0,005;VAL;;;;;;
2026-04-06T15:15:00.000+02:00;11872,252;0,003;VAL;;;;;;
2026-04-06T15:30:00.000+02:00;11872,254;0,002;VAL;;;;;;
2026-04-06T15:45:00.000+02:00;11872,259;0,005;VAL;;;;;;
2026-04-06T16:00:00.000+02:00;11872,281;0,022;VAL;;;;;;
2026-04-06T16:15:00.000+02:00;11872,283;0,002;VAL;;;;;;
2026-04-06T16:30:00.000+02:00;11872,286;0,003;VAL;;;;;;
2026-04-06T16:45:00.000+02:00;11872,286;;VAL;;;;;;
2026-04-06T17:00:00.000+02:00;11872,286;;VAL;;;;;;
2026-04-06T17:15:00.000+02:00;11872,289;0,003;VAL;;;;;;
2026-04-06T17:30:00.000+02:00;11872,301;0,012;VAL;;;;;;
2026-04-06T17:45:00.000+02:00;11872,311;0,01;VAL;;;;;;
2026-04-06T18:00:00.000+02:00;11872,326;0,015;VAL;;;;;;
2026-04-06T18:15:00.000+02:00;11872,337;0,011;VAL;;;;;;
2026-04-06T18:30:00.000+02:00;11872,357;0,02;VAL;;;;;;
2026-04-06T18:45:00.000+02:00;11872,381;0,024;VAL;;;;;;
2026-04-06T19:00:00.000+02:00;11872,397;0,016;VAL;;;;;;
2026-04-06T19:15:00.000+02:00;11872,423;0,026;VAL;;;;;;
2026-04-06T19:30:00.000+02:00;11872,44;0,017;VAL;;;;;;
2026-04-06T19:45:00.000+02:00;11872,463;0,023;VAL;;;;;;
2026-04-06T20:00:00.000+02:00;11872,491;0,028;VAL;;;;;;
2026-04-06T20:15:00.000+02:00;11872,507;0,016;VAL;;;;;;
2026-04-06T20:30:00.000+02:00;11872,533;0,026;VAL;;;;;;
2026-04-06T20:45:00.000+02:00;11872,55;0,017;VAL;;;;;;
2026-04-06T21:00:00.000+02:00;11872,575;0,025;VAL;;;;;;
2026-04-06T21:15:00.000+02:00;11872,604;0,029;VAL;;;;;;
2026-04-06T21:30:00.000+02:00;11872,617;0,013;VAL;;;;;;
2026-04-06T21:45:00.000+02:00;11872,641;0,024;VAL;;;;;;
2026-04-06T22:00:00.000+02:00;11872,663;0,022;VAL;;;;;;
2026-04-06T22:15:00.000+02:00;11872,712;0,049;VAL;;;;;;
2026-04-06T22:30:00.000+02:00;11872,753;0,041;VAL;;;;;;
2026-04-06T22:45:00.000+02:00;11872,792;0,039;VAL;;;;;;
2026-04-06T23:00:00.000+02:00;11872,828;0,036;VAL;;;;;;
2026-04-06T23:15:00.000+02:00;11872,859;0,031;VAL;;;;;;
2026-04-06T23:30:00.000+02:00;11872,887;0,028;VAL;;;;;;
2026-04-06T23:45:00.000+02:00;11872,917;0,03;VAL;;;;;;
2026-04-07T00:00:00.000+02:00;11872,933;0,016;VAL;;;;;;
2026-04-07T00:15:00.000+02:00;11872,966;0,033;VAL;;;;;;
2026-04-07T00:30:00.000+02:00;11872,988;0,022;VAL;;;;;;
2026-04-07T00:45:00.000+02:00;11873,004;0,016;VAL;;;;;;
2026-04-07T01:00:00.000+02:00;11873,036;0,032;VAL;;;;;;
2026-04-07T01:15:00.000+02:00;11873,058;0,022;VAL;;;;;;
2026-04-07T01:30:00.000+02:00;11873,079;0,021;VAL;;;;;;
2026-04-07T01:45:00.000+02:00;11873,102;0,023;VAL;;;;;;
2026-04-07T02:00:00.000+02:00;11873,127;0,025;VAL;;;;;;
2026-04-07T02:15:00.000+02:00;11873,154;0,027;VAL;;;;;;
2026-04-07T02:30:00.000+02:00;11873,171;0,017;VAL;;;;;;
2026-04-07T02:45:00.000+02:00;11873,203;0,032;VAL;;;;;;
2026-04-07T03:00:00.000+02:00;11873,229;0,026;VAL;;;;;;
2026-04-07T03:15:00.000+02:00;11873,249;0,02;VAL;;;;;;
2026-04-07T03:30:00.000+02:00;11873,279;0,03;VAL;;;;;;
2026-04-07T03:45:00.000+02:00;11873,303;0,024;VAL;;;;;;
2026-04-07T04:00:00.000+02:00;11873,33;0,027;VAL;;;;;;
2026-04-07T04:15:00.000+02:00;11873,354;0,024;VAL;;;;;;
2026-04-07T04:30:00.000+02:00;11873,38;0,026;VAL;;;;;;
2026-04-07T04:45:00.000+02:00;11873,408;0,028;VAL;;;;;;
2026-04-07T05:00:00.000+02:00;11873,43;0,022;VAL;;;;;;
2026-04-07T05:15:00.000+02:00;11873,456;0,026;VAL;;;;;;
2026-04-07T05:30:00.000+02:00;11873,482;0,026;VAL;;;;;;
2026-04-07T05:45:00.000+02:00;11873,501;0,019;VAL;;;;;;
2026-04-07T06:00:00.000+02:00;11873,533;0,032;VAL;;;;;;
2026-04-07T06:15:00.000+02:00;11873,556;0,023;VAL;;;;;;
2026-04-07T06:30:00.000+02:00;11873,578;0,022;VAL;;;;;;
2026-04-07T06:45:00.000+02:00;11873,61;0,032;VAL;;;;;;
2026-04-07T07:00:00.000+02:00;11873,632;0,022;VAL;;;;;;
2026-04-07T07:15:00.000+02:00;11873,655;0,023;VAL;;;;;;
2026-04-07T07:30:00.000+02:00;11873,672;0,017;VAL;;;;;;
2026-04-07T07:45:00.000+02:00;11873,692;0,02;VAL;;;;;;
2026-04-07T08:00:00.000+02:00;11873,712;0,02;VAL;;;;;;
2026-04-07T08:15:00.000+02:00;11873,731;0,019;VAL;;;;;;
2026-04-07T08:30:00.000+02:00;11873,732;0,001;VAL;;;;;;
2026-04-07T08:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T09:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T09:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T09:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T09:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T10:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T10:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T10:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T10:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T11:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T11:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T11:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T11:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T12:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T12:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T12:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T12:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T13:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T13:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T13:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T13:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T14:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T14:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T14:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T14:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T15:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T15:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T15:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T15:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T16:00:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T16:15:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T16:30:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T16:45:00.000+02:00;11873,732;;VAL;;;;;;
2026-04-07T17:00:00.000+02:00;11873,734;0,002;VAL;;;;;;
2026-04-07T17:15:00.000+02:00;11873,734;;VAL;;;;;;
2026-04-07T17:30:00.000+02:00;11873,751;0,017;VAL;;;;;;
2026-04-07T17:45:00.000+02:00;11873,763;0,012;VAL;;;;;;
2026-04-07T18:00:00.000+02:00;11873,78;0,017;VAL;;;;;;
2026-04-07T18:15:00.000+02:00;11873,811;0,031;VAL;;;;;;
2026-04-07T18:30:00.000+02:00;11873,827;0,016;VAL;;;;;;
2026-04-07T18:45:00.000+02:00;11873,851;0,024;VAL;;;;;;
2026-04-07T19:00:00.000+02:00;11873,876;0,025;VAL;;;;;;
2026-04-07T19:15:00.000+02:00;11873,895;0,019;VAL;;;;;;
2026-04-07T19:30:00.000+02:00;11873,922;0,027;VAL;;;;;;
2026-04-07T19:45:00.000+02:00;11873,944;0,022;VAL;;;;;;
2026-04-07T20:00:00.000+02:00;11873,967;0,023;VAL;;;;;;
2026-04-07T20:15:00.000+02:00;11873,995;0,028;VAL;;;;;;
2026-04-07T20:30:00.000+02:00;11874,013;0,018;VAL;;;;;;
2026-04-07T20:45:00.000+02:00;11874,04;0,027;VAL;;;;;;
2026-04-07T21:00:00.000+02:00;11874,066;0,026;VAL;;;;;;
2026-04-07T21:15:00.000+02:00;11874,088;0,022;VAL;;;;;;
2026-04-07T21:30:00.000+02:00;11874,111;0,023;VAL;;;;;;
2026-04-07T21:45:00.000+02:00;11874,134;0,023;VAL;;;;;;
2026-04-07T22:00:00.000+02:00;11874,159;0,025;VAL;;;;;;
2026-04-07T22:15:00.000+02:00;11874,184;0,025;VAL;;;;;;
2026-04-07T22:30:00.000+02:00;11874,207;0,023;VAL;;;;;;
2026-04-07T22:45:00.000+02:00;11874,233;0,026;VAL;;;;;;
2026-04-07T23:00:00.000+02:00;11874,254;0,021;VAL;;;;;;
2026-04-07T23:15:00.000+02:00;11874,284;0,03;VAL;;;;;;
2026-04-07T23:30:00.000+02:00;11874,322;0,038;VAL;;;;;;
2026-04-07T23:45:00.000+02:00;11874,349;0,027;VAL;;;;;;
2026-04-08T00:00:00.000+02:00;11874,387;0,038;VAL;;;;;;
2026-04-08T00:15:00.000+02:00;11874,419;0,032;VAL;;;;;;
2026-04-08T00:30:00.000+02:00;11874,446;0,027;VAL;;;;;;
2026-04-08T00:45:00.000+02:00;11874,468;0,022;VAL;;;;;;
2026-04-08T01:00:00.000+02:00;11874,489;0,021;VAL;;;;;;
2026-04-08T01:15:00.000+02:00;11874,524;0,035;VAL;;;;;;
2026-04-08T01:30:00.000+02:00;11874,544;0,02;VAL;;;;;;
2026-04-08T01:45:00.000+02:00;11874,573;0,029;VAL;;;;;;
2026-04-08T02:00:00.000+02:00;11874,598;0,025;VAL;;;;;;
2026-04-08T02:15:00.000+02:00;11874,613;0,015;VAL;;;;;;
2026-04-08T02:30:00.000+02:00;11874,638;0,025;VAL;;;;;;
2026-04-08T02:45:00.000+02:00;11874,665;0,027;VAL;;;;;;
2026-04-08T03:00:00.000+02:00;11874,688;0,023;VAL;;;;;;
2026-04-08T03:15:00.000+02:00;11874,72;0,032;VAL;;;;;;
2026-04-08T03:30:00.000+02:00;11874,74;0,02;VAL;;;;;;
2026-04-08T03:45:00.000+02:00;11874,767;0,027;VAL;;;;;;
2026-04-08T04:00:00.000+02:00;11874,789;0,022;VAL;;;;;;
2026-04-08T04:15:00.000+02:00;11874,817;0,028;VAL;;;;;;
2026-04-08T04:30:00.000+02:00;11875,098;0,281;VAL;;;;;;
2026-04-08T04:45:00.000+02:00;11875,128;0,03;VAL;;;;;;
2026-04-08T05:00:00.000+02:00;11875,171;0,043;VAL;;;;;;
2026-04-08T05:15:00.000+02:00;11875,218;0,047;VAL;;;;;;
2026-04-08T05:30:00.000+02:00;11875,251;0,033;VAL;;;;;;
2026-04-08T05:45:00.000+02:00;11875,294;0,043;VAL;;;;;;
2026-04-08T06:00:00.000+02:00;11875,328;0,034;VAL;;;;;;
2026-04-08T06:15:00.000+02:00;11875,374;0,046;VAL;;;;;;
2026-04-08T06:30:00.000+02:00;11875,421;0,047;VAL;;;;;;
2026-04-08T06:45:00.000+02:00;11875,458;0,037;VAL;;;;;;
2026-04-08T07:00:00.000+02:00;11875,507;0,049;VAL;;;;;;
2026-04-08T07:15:00.000+02:00;11875,578;0,071;VAL;;;;;;
2026-04-08T07:30:00.000+02:00;11875,607;0,029;VAL;;;;;;
2026-04-08T07:45:00.000+02:00;11875,632;0,025;VAL;;;;;;
2026-04-08T08:00:00.000+02:00;11875,655;0,023;VAL;;;;;;
2026-04-08T08:15:00.000+02:00;11875,678;0,023;VAL;;;;;;
2026-04-08T08:30:00.000+02:00;11875,685;0,007;VAL;;;;;;
2026-04-08T08:45:00.000+02:00;11875,685;;VAL;;;;;;
2026-04-08T09:00:00.000+02:00;11875,686;0,001;VAL;;;;;;
2026-04-08T09:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T09:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T09:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T10:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T10:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T10:30:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T10:45:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T11:00:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T11:15:00.000+02:00;11875,686;;VAL;;;;;;
2026-04-08T11:30:00.000+02:00;11875,686;;VAL;;;;;;
