Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
Zählpunktnummer;;;Zählpunktnummer;;
Strom - Wirkenergie (kWh);;;Strom - Wirkenergie (kWh);;
kWh;;;kWh;;
DATE_FROM;DATE_TO;VALUE;DATE_FROM;DATE_TO;VALUE
04.10.2023 19:15:00;04.10.2023 19:29:59;0,001;;;
04.10.2023 19:30:00;04.10.2023 19:44:59;0,102;;;
04.10.2023 19:45:00;04.10.2023 19:59:59;0,346;;;
04.10.2023 20:00:00;04.10.2023 20:14:59;0;;;
04.10.2023 20:15:00;04.10.2023 20:29:59;0,002;;;
04.10.2023 20:30:00;04.10.2023 20:44:59;0,342;;;
04.10.2023 20:45:00;04.10.2023 20:59:59;0,222;;;
04.10.2023 21:00:00;04.10.2023 21:14:59;0,306;;;
04.10.2023 21:15:00;04.10.2023 21:29:59;0,257;;;
04.10.2023 21:30:00;04.10.2023 21:44:59;0,395;;;
04.10.2023 21:45:00;04.10.2023 21:59:59;0,172;;;
04.10.2023 22:00:00;04.10.2023 22:14:59;0,097;;;
04.10.2023 22:15:00;04.10.2023 22:29:59;0,079;;;
04.10.2023 22:30:00;04.10.2023 22:44:59;0,078;;;
04.10.2023 22:45:00;04.10.2023 22:59:59;0,058;;;
04.10.2023 23:00:00;04.10.2023 23:14:59;0,05;;;
04.10.2023 23:15:00;04.10.2023 23:29:59;0,041;;;
04.10.2023 23:30:00;04.10.2023 23:44:59;0,038;;;
04.10.2023 23:45:00;04.10.2023 23:59:59;0,053;;;
05.10.2023 00:00:00;05.10.2023 00:14:59;0,041;;;
05.10.2023 00:15:00;05.10.2023 00:29:59;0,046;;;
05.10.2023 00:30:00;05.10.2023 00:44:59;0,037;;;
05.10.2023 00:45:00;05.10.2023 00:59:59;0,033;;;
05.10.2023 01:00:00;05.10.2023 01:14:59;0,047;;;
05.10.2023 01:15:00;05.10.2023 01:29:59;0,039;;;
05.10.2023 01:30:00;05.10.2023 01:44:59;0,047;;;
05.10.2023 01:45:00;05.10.2023 01:59:59;0,04;;;
05.10.2023 02:00:00;05.10.2023 02:14:59;0,053;;;
05.10.2023 02:15:00;05.10.2023 02:29:59;0,062;;;
05.10.2023 02:30:00;05.10.2023 02:44:59;0,044;;;
05.10.2023 02:45:00;05.10.2023 02:59:59;0,047;;;
05.10.2023 03:00:00;05.10.2023 03:14:59;0,042;;;
05.10.2023 03:15:00;05.10.2023 03:29:59;0,038;;;
05.10.2023 03:30:00;05.10.2023 03:44:59;0,046;;;
05.10.2023 03:45:00;05.10.2023 03:59:59;0,04;;;
05.10.2023 04:00:00;05.10.2023 04:14:59;0,05;;;
05.10.2023 04:15:00;05.10.2023 04:29:59;0,045;;;
05.10.2023 04:30:00;05.10.2023 04:44:59;0,034;;;
05.10.2023 04:45:00;05.10.2023 04:59:59;0,046;;;
05.10.2023 05:00:00;05.10.2023 05:14:59;0,042;;;
05.10.2023 05:15:00;05.10.2023 05:29:59;0,044;;;
05.10.2023 05:30:00;05.10.2023 05:44:59;0,049;;;
05.10.2023 05:45:00;05.10.2023 05:59:59;0,035;;;
05.10.2023 06:00:00;05.10.2023 06:14:59;0,046;;;
05.10.2023 06:15:00;05.10.2023 06:29:59;0,049;;;
05.10.2023 06:30:00;05.10.2023 06:44:59;0,092;;;
05.10.2023 06:45:00;05.10.2023 06:59:59;0,233;;;
05.10.2023 07:00:00;05.10.2023 07:14:59;0,124;;;
05.10.2023 07:15:00;05.10.2023 07:29:59;0,14;;;
05.10.2023 07:30:00;05.10.2023 07:44:59;0,08;;;
05.10.2023 07:45:00;05.10.2023 07:59:59;0,058;;;
05.10.2023 08:00:00;05.10.2023 08:14:59;0,073;;;
05.10.2023 08:15:00;05.10.2023 08:29:59;0,054;;;
05.10.2023 08:30:00;05.10.2023 08:44:59;0,065;;;
05.10.2023 08:45:00;05.10.2023 08:59:59;0,017;;;
05.10.2023 09:00:00;05.10.2023 09:14:59;0,006;;;
05.10.2023 09:15:00;05.10.2023 09:29:59;0,01;;;
05.10.2023 09:30:00;05.10.2023 09:44:59;0,008;;;
05.10.2023 09:45:00;05.10.2023 09:59:59;0,014;;;
05.10.2023 10:00:00;05.10.2023 10:14:59;0,01;;;
05.10.2023 10:15:00;05.10.2023 10:29:59;0,005;;;
05.10.2023 10:30:00;05.10.2023 10:44:59;0;;;
05.10.2023 10:45:00;05.10.2023 10:59:59;0;;;
05.10.2023 11:00:00;05.10.2023 11:14:59;0,006;;;
05.10.2023 11:15:00;05.10.2023 11:29:59;0,001;;;
05.10.2023 11:30:00;05.10.2023 11:44:59;0,003;;;
05.10.2023 11:45:00;05.10.2023 11:59:59;0,004;;;
05.10.2023 12:00:00;05.10.2023 12:14:59;0,001;;;
05.10.2023 12:15:00;05.10.2023 12:29:59;0,006;;;
05.10.2023 12:30:00;05.10.2023 12:44:59;0,001;;;
05.10.2023 12:45:00;05.10.2023 12:59:59;0,006;;;
05.10.2023 13:00:00;05.10.2023 13:14:59;0,173;;;
05.10.2023 13:15:00;05.10.2023 13:29:59;0,463;;;
05.10.2023 13:30:00;05.10.2023 13:44:59;0,624;;;
05.10.2023 13:45:00;05.10.2023 13:59:59;0,045;;;
05.10.2023 14:00:00;05.10.2023 14:14:59;0,004;;;
05.10.2023 14:15:00;05.10.2023 14:29:59;0,004;;;
05.10.2023 14:30:00;05.10.2023 14:44:59;0,002;;;
05.10.2023 14:45:00;05.10.2023 14:59:59;0,001;;;
05.10.2023 15:00:00;05.10.2023 15:14:59;0,001;;;
05.10.2023 15:15:00;05.10.2023 15:29:59;0,002;;;
05.10.2023 15:30:00;05.10.2023 15:44:59;0;;;
05.10.2023 15:45:00;05.10.2023 15:59:59;0,005;;;
05.10.2023 16:00:00;05.10.2023 16:14:59;0,007;;;
05.10.2023 16:15:00;05.10.2023 16:29:59;0,001;;;
05.10.2023 16:30:00;05.10.2023 16:44:59;0,002;;;
05.10.2023 16:45:00;05.10.2023 16:59:59;0,001;;;
05.10.2023 17:00:00;05.10.2023 17:14:59;0,007;;;
05.10.2023 17:15:00;05.10.2023 17:29:59;0,007;;;
05.10.2023 17:30:00;05.10.2023 17:44:59;0,083;;;
05.10.2023 17:45:00;05.10.2023 17:59:59;0,048;;;
05.10.2023 18:00:00;05.10.2023 18:14:59;0,412;;;
05.10.2023 18:15:00;05.10.2023 18:29:59;0,31;;;
05.10.2023 18:30:00;05.10.2023 18:44:59;0,049;;;
05.10.2023 18:45:00;05.10.2023 18:59:59;0,005;;;
05.10.2023 19:00:00;05.10.2023 19:14:59;0,001;;;
05.10.2023 19:15:00;05.10.2023 19:29:59;0,001;;;
05.10.2023 19:30:00;05.10.2023 19:44:59;0;;;
05.10.2023 19:45:00;05.10.2023 19:59:59;0,001;;;
05.10.2023 20:00:00;05.10.2023 20:14:59;0,005;;;
05.10.2023 20:15:00;05.10.2023 20:29:59;0,004;;;
05.10.2023 20:30:00;05.10.2023 20:44:59;0;;;
05.10.2023 20:45:00;05.10.2023 20:59:59;0,006;;;
05.10.2023 21:00:00;05.10.2023 21:14:59;0,004;;;
05.10.2023 21:15:00;05.10.2023 21:29:59;0,001;;;
05.10.2023 21:30:00;05.10.2023 21:44:59;0,001;;;
05.10.2023 21:45:00;05.10.2023 21:59:59;0;;;
05.10.2023 22:00:00;05.10.2023 22:14:59;0,019;;;
05.10.2023 22:15:00;05.10.2023 22:29:59;0,537;;;
05.10.2023 22:30:00;05.10.2023 22:44:59;0,209;;;
05.10.2023 22:45:00;05.10.2023 22:59:59;0,084;;;
05.10.2023 23:00:00;05.10.2023 23:14:59;0,074;;;
05.10.2023 23:15:00;05.10.2023 23:29:59;0,068;;;
05.10.2023 23:30:00;05.10.2023 23:44:59;0,077;;;
05.10.2023 23:45:00;05.10.2023 23:59:59;0,063;;;
06.10.2023 00:00:00;06.10.2023 00:14:59;0,188;;;
06.10.2023 00:15:00;06.10.2023 00:29:59;0,047;;;
06.10.2023 00:30:00;06.10.2023 00:44:59;0,043;;;
06.10.2023 00:45:00;06.10.2023 00:59:59;0,052;;;
06.10.2023 01:00:00;06.10.2023 01:14:59;0,047;;;
06.10.2023 01:15:00;06.10.2023 01:29:59;0,048;;;
06.10.2023 01:30:00;06.10.2023 01:44:59;0,043;;;
06.10.2023 01:45:00;06.10.2023 01:59:59;0,033;;;
06.10.2023 02:00:00;06.10.2023 02:14:59;0,05;;;
06.10.2023 02:15:00;06.10.2023 02:29:59;0,043;;;
06.10.2023 02:30:00;06.10.2023 02:44:59;0,043;;;
06.10.2023 02:45:00;06.10.2023 02:59:59;0,046;;;
06.10.2023 03:00:00;06.10.2023 03:14:59;0,033;;;
06.10.2023 03:15:00;06.10.2023 03:29:59;0,052;;;
06.10.2023 03:30:00;06.10.2023 03:44:59;0,057;;;
06.10.2023 03:45:00;06.10.2023 03:59:59;0,047;;;
06.10.2023 04:00:00;06.10.2023 04:14:59;0,05;;;
06.10.2023 04:15:00;06.10.2023 04:29:59;0,039;;;
06.10.2023 04:30:00;06.10.2023 04:44:59;0,043;;;
06.10.2023 04:45:00;06.10.2023 04:59:59;0,046;;;
06.10.2023 05:00:00;06.10.2023 05:14:59;0,046;;;
06.10.2023 05:15:00;06.10.2023 05:29:59;0,052;;;
06.10.2023 05:30:00;06.10.2023 05:44:59;0,036;;;
06.10.2023 05:45:00;06.10.2023 05:59:59;0,045;;;
06.10.2023 06:00:00;06.10.2023 06:14:59;0,043;;;
06.10.2023 06:15:00;06.10.2023 06:29:59;0,073;;;
06.10.2023 06:30:00;06.10.2023 06:44:59;0,086;;;
06.10.2023 06:45:00;06.10.2023 06:59:59;0,233;;;
06.10.2023 07:00:00;06.10.2023 07:14:59;0,165;;;
06.10.2023 07:15:00;06.10.2023 07:29:59;0,074;;;
06.10.2023 07:30:00;06.10.2023 07:44:59;0,071;;;
06.10.2023 07:45:00;06.10.2023 07:59:59;0,066;;;
06.10.2023 08:00:00;06.10.2023 08:14:59;0,058;;;
06.10.2023 08:15:00;06.10.2023 08:29:59;0,056;;;
06.10.2023 08:30:00;06.10.2023 08:44:59;0,053;;;
06.10.2023 08:45:00;06.10.2023 08:59:59;0,041;;;
06.10.2023 09:00:00;06.10.2023 09:14:59;0,028;;;
06.10.2023 09:15:00;06.10.2023 09:29:59;0,004;;;
06.10.2023 09:30:00;06.10.2023 09:44:59;0,003;;;
06.10.2023 09:45:00;06.10.2023 09:59:59;0,002;;;
06.10.2023 10:00:00;06.10.2023 10:14:59;0,004;;;
06.10.2023 10:15:00;06.10.2023 10:29:59;0,007;;;
06.10.2023 10:30:00;06.10.2023 10:44:59;0,001;;;
06.10.2023 10:45:00;06.10.2023 10:59:59;0,005;;;
06.10.2023 11:00:00;06.10.2023 11:14:59;0,003;;;
06.10.2023 11:15:00;06.10.2023 11:29:59;0,028;;;
06.10.2023 11:30:00;06.10.2023 11:44:59;0,014;;;
06.10.2023 11:45:00;06.10.2023 11:59:59;0,004;;;
06.10.2023 12:00:00;06.10.2023 12:14:59;0,007;;;
06.10.2023 12:15:00;06.10.2023 12:29:59;0,007;;;
06.10.2023 12:30:00;06.10.2023 12:44:59;0,06;;;
06.10.2023 12:45:00;06.10.2023 12:59:59;0,054;;;
06.10.2023 13:00:00;06.10.2023 13:14:59;0,072;;;
06.10.2023 13:15:00;06.10.2023 13:29:59;0,505;;;
06.10.2023 13:30:00;06.10.2023 13:44:59;0,074;;;
06.10.2023 13:45:00;06.10.2023 13:59:59;0,001;;;
06.10.2023 14:00:00;06.10.2023 14:14:59;0,006;;;
06.10.2023 14:15:00;06.10.2023 14:29:59;0;;;
06.10.2023 14:30:00;06.10.2023 14:44:59;0,085;;;
06.10.2023 14:45:00;06.10.2023 14:59:59;0;;;
06.10.2023 15:00:00;06.10.2023 15:14:59;0,007;;;
06.10.2023 15:15:00;06.10.2023 15:29:59;0,004;;;
06.10.2023 15:30:00;06.10.2023 15:44:59;0,001;;;
06.10.2023 15:45:00;06.10.2023 15:59:59;0,008;;;
06.10.2023 16:00:00;06.10.2023 16:14:59;0,004;;;
06.10.2023 16:15:00;06.10.2023 16:29:59;0,024;;;
06.10.2023 16:30:00;06.10.2023 16:44:59;0,02;;;
06.10.2023 16:45:00;06.10.2023 16:59:59;0,08;;;
06.10.2023 17:00:00;06.10.2023 17:14:59;0,01;;;
06.10.2023 17:15:00;06.10.2023 17:29:59;0,036;;;
06.10.2023 17:30:00;06.10.2023 17:44:59;0,039;;;
06.10.2023 17:45:00;06.10.2023 17:59:59;0,205;;;
06.10.2023 18:00:00;06.10.2023 18:14:59;0,068;;;
06.10.2023 18:15:00;06.10.2023 18:29:59;0,036;;;
06.10.2023 18:30:00;06.10.2023 18:44:59;0,003;;;
06.10.2023 18:45:00;06.10.2023 18:59:59;0,069;;;
06.10.2023 19:00:00;06.10.2023 19:14:59;0,04;;;
06.10.2023 19:15:00;06.10.2023 19:29:59;0;;;
06.10.2023 19:30:00;06.10.2023 19:44:59;0,007;;;
06.10.2023 19:45:00;06.10.2023 19:59:59;0;;;
06.10.2023 20:00:00;06.10.2023 20:14:59;0,037;;;
06.10.2023 20:15:00;06.10.2023 20:29:59;0,003;;;
06.10.2023 20:30:00;06.10.2023 20:44:59;0,001;;;
06.10.2023 20:45:00;06.10.2023 20:59:59;0,001;;;
06.10.2023 21:00:00;06.10.2023 21:14:59;0,054;;;
06.10.2023 21:15:00;06.10.2023 21:29:59;0,005;;;
06.10.2023 21:30:00;06.10.2023 21:44:59;0,003;;;
06.10.2023 21:45:00;06.10.2023 21:59:59;0,002;;;
06.10.2023 22:00:00;06.10.2023 22:14:59;0,005;;;
06.10.2023 22:15:00;06.10.2023 22:29:59;0,004;;;
06.10.2023 22:30:00;06.10.2023 22:44:59;0;;;
06.10.2023 22:45:00;06.10.2023 22:59:59;0,003;;;
06.10.2023 23:00:00;06.10.2023 23:14:59;0,003;;;
06.10.2023 23:15:00;06.10.2023 23:29:59;0,004;;;
06.10.2023 23:30:00;06.10.2023 23:44:59;0,006;;;
06.10.2023 23:45:00;06.10.2023 23:59:59;0,004;;;
07.10.2023 00:00:00;07.10.2023 00:14:59;0,003;;;
07.10.2023 00:15:00;07.10.2023 00:29:59;0,004;;;
07.10.2023 00:30:00;07.10.2023 00:44:59;0,003;;;
07.10.2023 00:45:00;07.10.2023 00:59:59;0,005;;;
07.10.2023 01:00:00;07.10.2023 01:14:59;0;;;
07.10.2023 01:15:00;07.10.2023 01:29:59;0,005;;;
07.10.2023 01:30:00;07.10.2023 01:44:59;0,004;;;
07.10.2023 01:45:00;07.10.2023 01:59:59;0,007;;;
07.10.2023 02:00:00;07.10.2023 02:14:59;0,004;;;
07.10.2023 02:15:00;07.10.2023 02:29:59;0,001;;;
07.10.2023 02:30:00;07.10.2023 02:44:59;0,036;;;
07.10.2023 02:45:00;07.10.2023 02:59:59;0,039;;;
07.10.2023 03:00:00;07.10.2023 03:14:59;0,03;;;
07.10.2023 03:15:00;07.10.2023 03:29:59;0,041;;;
07.10.2023 03:30:00;07.10.2023 03:44:59;0,064;;;
07.10.2023 03:45:00;07.10.2023 03:59:59;0,056;;;
07.10.2023 04:00:00;07.10.2023 04:14:59;0,044;;;
07.10.2023 04:15:00;07.10.2023 04:29:59;0,046;;;
07.10.2023 04:30:00;07.10.2023 04:44:59;0,055;;;
07.10.2023 04:45:00;07.10.2023 04:59:59;0,054;;;
07.10.2023 05:00:00;07.10.2023 05:14:59;0,056;;;
07.10.2023 05:15:00;07.10.2023 05:29:59;0,045;;;
07.10.2023 05:30:00;07.10.2023 05:44:59;0,032;;;
07.10.2023 05:45:00;07.10.2023 05:59:59;0,05;;;
07.10.2023 06:00:00;07.10.2023 06:14:59;0,04;;;
07.10.2023 06:15:00;07.10.2023 06:29:59;0,043;;;
07.10.2023 06:30:00;07.10.2023 06:44:59;0,042;;;
07.10.2023 06:45:00;07.10.2023 06:59:59;0,077;;;
07.10.2023 07:00:00;07.10.2023 07:14:59;0,048;;;
07.10.2023 07:15:00;07.10.2023 07:29:59;0,046;;;
07.10.2023 07:30:00;07.10.2023 07:44:59;0,048;;;
07.10.2023 07:45:00;07.10.2023 07:59:59;0,069;;;
07.10.2023 08:00:00;07.10.2023 08:14:59;0,238;;;
07.10.2023 08:15:00;07.10.2023 08:29:59;0,109;;;
07.10.2023 08:30:00;07.10.2023 08:44:59;0,167;;;
07.10.2023 08:45:00;07.10.2023 08:59:59;0,098;;;
07.10.2023 09:00:00;07.10.2023 09:14:59;0,059;;;
07.10.2023 09:15:00;07.10.2023 09:29:59;0,008;;;
07.10.2023 09:30:00;07.10.2023 09:44:59;0,003;;;
07.10.2023 09:45:00;07.10.2023 09:59:59;0;;;
07.10.2023 10:00:00;07.10.2023 10:14:59;0;;;
07.10.2023 10:15:00;07.10.2023 10:29:59;0,001;;;
07.10.2023 10:30:00;07.10.2023 10:44:59;0,253;;;
07.10.2023 10:45:00;07.10.2023 10:59:59;0,082;;;
07.10.2023 11:00:00;07.10.2023 11:14:59;0,001;;;
07.10.2023 11:15:00;07.10.2023 11:29:59;0,002;;;
07.10.2023 11:30:00;07.10.2023 11:44:59;0,002;;;
07.10.2023 11:45:00;07.10.2023 11:59:59;0,005;;;
07.10.2023 12:00:00;07.10.2023 12:14:59;0,004;;;
07.10.2023 12:15:00;07.10.2023 12:29:59;0,126;;;
07.10.2023 12:30:00;07.10.2023 12:44:59;0,002;;;
07.10.2023 12:45:00;07.10.2023 12:59:59;0,005;;;
07.10.2023 13:00:00;07.10.2023 13:14:59;0,039;;;
07.10.2023 13:15:00;07.10.2023 13:29:59;0,397;;;
07.10.2023 13:30:00;07.10.2023 13:44:59;0;;;
07.10.2023 13:45:00;07.10.2023 13:59:59;0,002;;;
07.10.2023 14:00:00;07.10.2023 14:14:59;0,006;;;
07.10.2023 14:15:00;07.10.2023 14:29:59;0,027;;;
07.10.2023 14:30:00;07.10.2023 14:44:59;0,004;;;
07.10.2023 14:45:00;07.10.2023 14:59:59;0,008;;;
07.10.2023 15:00:00;07.10.2023 15:14:59;0,053;;;
07.10.2023 15:15:00;07.10.2023 15:29:59;0,076;;;
07.10.2023 15:30:00;07.10.2023 15:44:59;0,101;;;
07.10.2023 15:45:00;07.10.2023 15:59:59;0,117;;;
07.10.2023 16:00:00;07.10.2023 16:14:59;0,08;;;
07.10.2023 16:15:00;07.10.2023 16:29:59;0,049;;;
07.10.2023 16:30:00;07.10.2023 16:44:59;0,047;;;
07.10.2023 16:45:00;07.10.2023 16:59:59;0,052;;;
07.10.2023 17:00:00;07.10.2023 17:14:59;0,128;;;
07.10.2023 17:15:00;07.10.2023 17:29:59;0,057;;;
07.10.2023 17:30:00;07.10.2023 17:44:59;0,05;;;
07.10.2023 17:45:00;07.10.2023 17:59:59;0,052;;;
07.10.2023 18:00:00;07.10.2023 18:14:59;0,037;;;
07.10.2023 18:15:00;07.10.2023 18:29:59;0,371;;;
07.10.2023 18:30:00;07.10.2023 18:44:59;0,251;;;
07.10.2023 18:45:00;07.10.2023 18:59:59;0,441;;;
07.10.2023 19:00:00;07.10.2023 19:14:59;0,444;;;
07.10.2023 19:15:00;07.10.2023 19:29:59;0,441;;;
07.10.2023 19:30:00;07.10.2023 19:44:59;0,592;;;
07.10.2023 19:45:00;07.10.2023 19:59:59;0,404;;;
07.10.2023 20:00:00;07.10.2023 20:14:59;0,317;;;
07.10.2023 20:15:00;07.10.2023 20:29:59;0,361;;;
07.10.2023 20:30:00;07.10.2023 20:44:59;0,094;;;
07.10.2023 20:45:00;07.10.2023 20:59:59;0,074;;;
07.10.2023 21:00:00;07.10.2023 21:14:59;0,058;;;
07.10.2023 21:15:00;07.10.2023 21:29:59;0,262;;;
07.10.2023 21:30:00;07.10.2023 21:44:59;0,148;;;
07.10.2023 21:45:00;07.10.2023 21:59:59;0,32;;;
07.10.2023 22:00:00;07.10.2023 22:14:59;0,297;;;
07.10.2023 22:15:00;07.10.2023 22:29:59;0,296;;;
07.10.2023 22:30:00;07.10.2023 22:44:59;0,123;;;
07.10.2023 22:45:00;07.10.2023 22:59:59;0,061;;;
07.10.2023 23:00:00;07.10.2023 23:14:59;0,041;;;
07.10.2023 23:15:00;07.10.2023 23:29:59;0,05;;;
07.10.2023 23:30:00;07.10.2023 23:44:59;0,048;;;
07.10.2023 23:45:00;07.10.2023 23:59:59;0,036;;;
08.10.2023 00:00:00;08.10.2023 00:14:59;0,042;;;
08.10.2023 00:15:00;08.10.2023 00:29:59;0,037;;;
08.10.2023 00:30:00;08.10.2023 00:44:59;0,048;;;
08.10.2023 00:45:00;08.10.2023 00:59:59;0,043;;;
08.10.2023 01:00:00;08.10.2023 01:14:59;0,038;;;
08.10.2023 01:15:00;08.10.2023 01:29:59;0,046;;;
08.10.2023 01:30:00;08.10.2023 01:44:59;0,03;;;
08.10.2023 01:45:00;08.10.2023 01:59:59;0,046;;;
08.10.2023 02:00:00;08.10.2023 02:14:59;0,047;;;
08.10.2023 02:15:00;08.10.2023 02:29:59;0,036;;;
08.10.2023 02:30:00;08.10.2023 02:44:59;0,045;;;
08.10.2023 02:45:00;08.10.2023 02:59:59;0,033;;;
08.10.2023 03:00:00;08.10.2023 03:14:59;0,052;;;
08.10.2023 03:15:00;08.10.2023 03:29:59;0,05;;;
08.10.2023 03:30:00;08.10.2023 03:44:59;0,037;;;
08.10.2023 03:45:00;08.10.2023 03:59:59;0,046;;;
08.10.2023 04:00:00;08.10.2023 04:14:59;0,033;;;
08.10.2023 04:15:00;08.10.2023 04:29:59;0,038;;;
08.10.2023 04:30:00;08.10.2023 04:44:59;0,046;;;
08.10.2023 04:45:00;08.10.2023 04:59:59;0,039;;;
08.10.2023 05:00:00;08.10.2023 05:14:59;0,044;;;
08.10.2023 05:15:00;08.10.2023 05:29:59;0,031;;;
08.10.2023 05:30:00;08.10.2023 05:44:59;0,036;;;
08.10.2023 05:45:00;08.10.2023 05:59:59;0,044;;;
08.10.2023 06:00:00;08.10.2023 06:14:59;0,042;;;
08.10.2023 06:15:00;08.10.2023 06:29:59;0,059;;;
08.10.2023 06:30:00;08.10.2023 06:44:59;0,034;;;
08.10.2023 06:45:00;08.10.2023 06:59:59;0,074;;;
08.10.2023 07:00:00;08.10.2023 07:14:59;0,052;;;
08.10.2023 07:15:00;08.10.2023 07:29:59;0,044;;;
08.10.2023 07:30:00;08.10.2023 07:44:59;0,046;;;
08.10.2023 07:45:00;08.10.2023 07:59:59;0,046;;;
08.10.2023 08:00:00;08.10.2023 08:14:59;0,053;;;
08.10.2023 08:15:00;08.10.2023 08:29:59;0,187;;;
08.10.2023 08:30:00;08.10.2023 08:44:59;0,062;;;
08.10.2023 08:45:00;08.10.2023 08:59:59;0,224;;;
08.10.2023 09:00:00;08.10.2023 09:14:59;0,092;;;
08.10.2023 09:15:00;08.10.2023 09:29:59;0,097;;;
08.10.2023 09:30:00;08.10.2023 09:44:59;0,244;;;
08.10.2023 09:45:00;08.10.2023 09:59:59;0,136;;;
08.10.2023 10:00:00;08.10.2023 10:14:59;0,051;;;
08.10.2023 10:15:00;08.10.2023 10:29:59;0,067;;;
08.10.2023 10:30:00;08.10.2023 10:44:59;0,089;;;
08.10.2023 10:45:00;08.10.2023 10:59:59;0,18;;;
08.10.2023 11:00:00;08.10.2023 11:14:59;0,07;;;
08.10.2023 11:15:00;08.10.2023 11:29:59;0,106;;;
08.10.2023 11:30:00;08.10.2023 11:44:59;0,116;;;
08.10.2023 11:45:00;08.10.2023 11:59:59;0,141;;;
08.10.2023 12:00:00;08.10.2023 12:14:59;0,056;;;
08.10.2023 12:15:00;08.10.2023 12:29:59;0,046;;;
08.10.2023 12:30:00;08.10.2023 12:44:59;0,067;;;
08.10.2023 12:45:00;08.10.2023 12:59:59;0,057;;;
08.10.2023 13:00:00;08.10.2023 13:14:59;0,335;;;
08.10.2023 13:15:00;08.10.2023 13:29:59;0,668;;;
08.10.2023 13:30:00;08.10.2023 13:44:59;0,817;;;
08.10.2023 13:45:00;08.10.2023 13:59:59;0,128;;;
08.10.2023 14:00:00;08.10.2023 14:14:59;0,033;;;
08.10.2023 14:15:00;08.10.2023 14:29:59;0,116;;;
08.10.2023 14:30:00;08.10.2023 14:44:59;0,158;;;
08.10.2023 14:45:00;08.10.2023 14:59:59;0,07;;;
08.10.2023 15:00:00;08.10.2023 15:14:59;0,075;;;
08.10.2023 15:15:00;08.10.2023 15:29:59;0,056;;;
08.10.2023 15:30:00;08.10.2023 15:44:59;0,501;;;
08.10.2023 15:45:00;08.10.2023 15:59:59;0,152;;;
08.10.2023 16:00:00;08.10.2023 16:14:59;0,05;;;
08.10.2023 16:15:00;08.10.2023 16:29:59;0,048;;;
08.10.2023 16:30:00;08.10.2023 16:44:59;0,06;;;
08.10.2023 16:45:00;08.10.2023 16:59:59;0,083;;;
08.10.2023 17:00:00;08.10.2023 17:14:59;0,119;;;
08.10.2023 17:15:00;08.10.2023 17:29:59;0,304;;;
08.10.2023 17:30:00;08.10.2023 17:44:59;0,083;;;
08.10.2023 17:45:00;08.10.2023 17:59:59;0,084;;;
08.10.2023 18:00:00;08.10.2023 18:14:59;0,154;;;
08.10.2023 18:15:00;08.10.2023 18:29:59;0,59;;;
08.10.2023 18:30:00;08.10.2023 18:44:59;0,21;;;
08.10.2023 18:45:00;08.10.2023 18:59:59;0,143;;;
08.10.2023 19:00:00;08.10.2023 19:14:59;0,711;;;
08.10.2023 19:15:00;08.10.2023 19:29:59;0,561;;;
08.10.2023 19:30:00;08.10.2023 19:44:59;0,577;;;
08.10.2023 19:45:00;08.10.2023 19:59:59;0,303;;;
08.10.2023 20:00:00;08.10.2023 20:14:59;0,135;;;
08.10.2023 20:15:00;08.10.2023 20:29:59;0,134;;;
08.10.2023 20:30:00;08.10.2023 20:44:59;0,128;;;
08.10.2023 20:45:00;08.10.2023 20:59:59;0,154;;;
08.10.2023 21:00:00;08.10.2023 21:14:59;0,138;;;
08.10.2023 21:15:00;08.10.2023 21:29:59;0,107;;;
08.10.2023 21:30:00;08.10.2023 21:44:59;0,133;;;
08.10.2023 21:45:00;08.10.2023 21:59:59;0,121;;;
08.10.2023 22:00:00;08.10.2023 22:14:59;0,119;;;
08.10.2023 22:15:00;08.10.2023 22:29:59;0,144;;;
08.10.2023 22:30:00;08.10.2023 22:44:59;0,056;;;
08.10.2023 22:45:00;08.10.2023 22:59:59;0,068;;;
08.10.2023 23:00:00;08.10.2023 23:14:59;0,056;;;
08.10.2023 23:15:00;08.10.2023 23:29:59;0,057;;;
08.10.2023 23:30:00;08.10.2023 23:44:59;0,06;;;
08.10.2023 23:45:00;08.10.2023 23:59:59;0,047;;;
09.10.2023 00:00:00;09.10.2023 00:14:59;0,06;;;
09.10.2023 00:15:00;09.10.2023 00:29:59;0,045;;;
09.10.2023 00:30:00;09.10.2023 00:44:59;0,059;;;
09.10.2023 00:45:00;09.10.2023 00:59:59;0,057;;;
09.10.2023 01:00:00;09.10.2023 01:14:59;0,052;;;
09.10.2023 01:15:00;09.10.2023 01:29:59;0,054;;;
09.10.2023 01:30:00;09.10.2023 01:44:59;0,045;;;
09.10.2023 01:45:00;09.10.2023 01:59:59;0,055;;;
09.10.2023 02:00:00;09.10.2023 02:14:59;0,058;;;
09.10.2023 02:15:00;09.10.2023 02:29:59;0,053;;;
09.10.2023 02:30:00;09.10.2023 02:44:59;0,06;;;
09.10.2023 02:45:00;09.10.2023 02:59:59;0,055;;;
09.10.2023 03:00:00;09.10.2023 03:14:59;0,046;;;
09.10.2023 03:15:00;09.10.2023 03:29:59;0,063;;;
09.10.2023 03:30:00;09.10.2023 03:44:59;0,048;;;
09.10.2023 03:45:00;09.10.2023 03:59:59;0,06;;;
09.10.2023 04:00:00;09.10.2023 04:14:59;0,044;;;
